,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy
4467,바지,코튼 팬츠,BIG CARGO PANTS [LIGHT GREY],GR23FWMP03LG,0,0,0,0.0,"('24~28세', 0)",2300.0,603,170100.0,10,5.0,4.9,18,50.0
4468,바지,데님 팬츠,[유니섹스] 와이드핏 빈티지 워시드 데님 팬츠 INDIGO,DJ23SSDPT002IDG,0,0,0,0.0,"('24~28세', 0)",4000.0,3792,152000.0,0,46.0,4.9,166,400.0
4469,바지,코튼 팬츠,unisex loop balloon pants brown,133,0,0,0,0.0,"('24~28세', 0)",1900.0,1699,108800.0,15,4.0,4.9,248,200.0
4471,바지,트레이닝/조거 팬츠,원 턱 와이드 스웨트 팬츠 (그레이),N22SPT11-GY,0,0,0,0.0,"('24~28세', 0)",3400.0,1439,78400.0,20,14.0,4.9,111,200.0
4472,바지,코튼 팬츠,디바이스 콘트라스트 팬츠 BEIGE,IM2C4PT07BE,1,0,0,0.0,"('24~28세', 0)",1800.0,235,100000.0,31,4.0,4.8,23,50.0
4473,스포츠/용품,하의,레더시 우븐 팬츠 1373824-001,1373824-001,0,0,0,0.0,"('19~23세', 0)",1500.0,155,80500.0,30,4.0,5.0,9,50.0
4474,바지,데님 팬츠,그라운드 워크 데님 팬츠 - 스톤 워시 / VN000A7J7W61,VN000A7J7W61,0,0,2,0.0,"('34~39세', '40세~')",2500.0,302,79000.0,0,3.0,4.8,32,50.0
4475,바지,트레이닝/조거 팬츠,루즈 핏 라운지 스웨트 팬츠 [멜란지 그레이],MAAPK515-MG,0,1,0,0.0,"('24~28세', 0)",1900.0,1660,32890.0,25,3.0,4.8,666,650.0
4476,스포츠/용품,하의,나일론 팬츠 - 블랙 / 2033B426-001,2033B426-001,0,1,0,0.0,"('29~33세', 0)",1800.0,728,63200.0,20,3.0,4.9,103,200.0
4477,바지,기타 바지,브러쉬드 릴렉스 팬츠 (애쉬 브라운),GW2RWBD3PT008AB,0,1,0,0.0,"('29~33세', 0)",2700.0,198,98000.0,0,4.0,4.9,47,100.0
4478,바지,기타 바지,Field Vijo Balloon Pants - Khaki,AG20221002,0,0,0,0.0,"('19~23세', 0)",2100.0,3187,139000.0,0,4.0,4.9,248,400.0
4479,바지,슈트 팬츠/슬랙스,레귤러 실루엣 팬츠 차콜,B23FWMP01CCA1,0,0,0,0.0,"('24~28세', 0)",6400.0,1569,117000.0,0,4.0,4.9,323,550.0
4480,바지,데님 팬츠,Veneta Two Tuck Denim Pants [Bleached Blue],23FW,0,0,0,0.0,"('19~23세', 0)",8700.0,2586,133200.0,10,4.0,4.9,258,450.0
4481,바지,데님 팬츠,93 MID-RISE LOOSE FIT JEANS (INDIGO),23B0002,0,0,1,1.0,"('19~23세', 0)",3000.0,1206,128000.0,0,5.0,4.8,56,150.0
4482,바지,트레이닝/조거 팬츠,매화 에디션 트레이닝 셋업 하의 NAVY,ASH21-03P/N,0,0,0,,"(0, 0)",350.0,33,89000.0,0,5.0,,0,
4483,바지,코튼 팬츠,와이드 코튼 카고 팬츠_블랙,SSPA001,1,0,0,,"('24~28세', 0)",350.0,100,46400.0,20,4.0,,0,
4484,바지,코튼 팬츠,에어 파라슈트 세미 와이드 팬츠 (블랙),Air Parachute Semi Wide Pants (Black),0,0,0,0.0,"('24~28세', 0)",1800.0,2361,69300.0,10,4.0,4.8,839,1600.0
4485,스포츠/용품,하의,헤비 웨이트 스웻 세미 와이드 팬츠 2컬러,02,0,0,0,0.0,"('24~28세', 0)",1300.0,58,37400.0,15,4.0,5.0,21,50.0
4486,스포츠/용품,하의,[NERDY FIT] 슬림 코튼 레깅스 차콜,PNEF21FL0120,0,0,1,1.0,"('24~28세', 0)",2600.0,2615,12500.0,77,4.0,4.8,483,1300.0
4487,바지,데님 팬츠,CONE DENIM 세미 부츠컷 데님 팬츠 INDIGO,IM2A4PT35ID,1,0,0,0.0,"('29~33세', 0)",1400.0,377,54000.0,50,4.0,4.8,40,50.0
4488,바지,점프 슈트/오버올,GORE-TEX 3L Overall Black,TN233WPAOT07BLK,0,0,2,0.0,"('29~33세', 0)",1900.0,535,209300.0,30,5.0,5.0,3,50.0
4489,바지,숏 팬츠,프리미엄 세미와이드 카고 쇼트 [카키],SSSSWCKK,1,0,0,0.0,"('24~28세', 0)",2900.0,1766,37900.0,36,4.0,4.8,565,1400.0
4490,바지,데님 팬츠,비터 이지 와이드 데님팬츠 블랙,BT23FWPT01BK,0,0,0,0.0,"('19~23세', 0)",2100.0,306,47200.0,20,5.0,4.8,12,50.0
4491,바지,데님 팬츠,부츠컷 딥 워시드 데님 진스 인디고,233DPT48_IN,0,0,0,0.0,"('24~28세', 0)",550.0,151,127200.0,20,4.0,4.9,15,50.0
4492,바지,데님 팬츠,세미 와이드 데님팬츠 흑청,20FWPT001DD,0,0,0,0.0,"('19~23세', 0)",8500.0,8279,41900.0,26,4.0,4.8,1078,2800.0
4493,바지,트레이닝/조거 팬츠,ESSENTIAL PINTUCK DRAWSTRING PANTS [CREAM],GR23SSMP10CR,1,0,0,0.0,"('24~28세', 0)",1800.0,641,107100.0,10,5.0,5.0,18,50.0
4494,바지,데님 팬츠,컷 오프 블리치 워시드 데님 팬츠 (TP0042),5000630831,1,0,2,0.0,"('19~23세', 0)",9600.0,14953,85500.0,10,13.0,4.9,772,2300.0
4495,바지,데님 팬츠,Two Tuck Wide Indigo Jeans,FN23FWPT-03ID,0,0,0,0.0,"('24~28세', 0)",5200.0,964,119250.0,25,4.0,4.9,85,200.0
4496,스포츠/용품,하의,(FM10622)올데이 라인업 부츠컷 레깅스_뉴블랙,(FM10622),0,0,1,1.0,"('24~28세', 0)",2900.0,4040,29500.0,50,4.0,4.8,204,900.0
4497,바지,데님 팬츠,캣 브러쉬 워시드 데님 팬츠-인디고,Cat Brush Washed Denim Pants,1,0,2,0.0,"('19~23세', 0)",3600.0,696,44000.0,21,5.0,5.0,16,100.0
4499,스포츠/용품,하의,밀리터리 웨일 쇼츠,HD23SHP03C02,1,0,0,0.0,"('29~33세', 0)",1200.0,380,35700.0,15,5.0,4.8,137,400.0
4500,바지,트레이닝/조거 팬츠,올데이 팬츠 베이지,올데이 팬츠 베이지,0,0,0,0.0,"('40세~', 0)",1500.0,375,29500.0,50,4.0,4.4,22,50.0
4501,바지,데님 팬츠,유틸리티 카고 와이드 데님 팬츠 (그레이),N22WDN04-GY,0,0,0,0.0,"('19~23세', 0)",2400.0,2357,126400.0,20,5.0,4.8,267,400.0
4502,바지,데님 팬츠,테이퍼드핏 데님 팬츠 DP T908,DP-T908,1,0,0,0.0,"('29~33세', 0)",7000.0,22392,59000.0,0,4.0,4.7,5842,3700.0
4503,스포츠/용품,하의,여성요가복 볼드 튤립 쇼츠 5PP3535,5PP3535,0,0,1,1.0,"('24~28세', 0)",700.0,515,27000.0,23,4.0,4.8,18,50.0
4504,바지,코튼 팬츠,Camouflage Twill Cargo Pants (Olive),AK23PT10OV,0,0,0,,"('19~23세', 0)",1400.0,273,199000.0,0,4.0,5.0,7,
4505,바지,코튼 팬츠,Steady Balloon Snap Pants Black,SLPTDC001BK,0,0,0,0.0,"('24~28세', 0)",5700.0,3428,52000.0,34,4.0,4.9,621,1100.0
4506,바지,데님 팬츠,WAVE CURL LINE WIDE DENIM PANTS BLACK,FDQSDDW606M,0,0,0,0.0,"('19~23세', 0)",1800.0,6048,84150.0,15,4.0,4.8,606,400.0
4507,바지,슈트 팬츠/슬랙스,23AW Bonjour Cashmere Pants (Heather Charcoal),AODFPT008CH,0,0,0,0.0,"('24~28세', 0)",1700.0,106,248000.0,0,4.0,4.5,2,50.0
4508,스포츠/용품,하의,[DOLL X FOGUS]2324 워크 스노우보드복 점프슈트 스카이 남녀공용 보드복자켓 보드복팬츠,FJ03004,0,0,1,1.0,"('24~28세', 0)",3400.0,219,258300.0,30,4.0,5.0,4,50.0
4509,바지,기타 바지,G CLASSIC RIB FLARE PANTS (BLACK),GY23CLBPT004BK,0,0,1,1.0,"('24~28세', 0)",7800.0,1049,70400.0,20,19.0,5.0,51,350.0
4510,바지,트레이닝/조거 팬츠,릴렉스드 조거 팬츠 올리브 그린,DK008829MGR1,0,0,2,0.0,"('34~39세', '40세~')",350.0,223,42500.0,50,4.0,5.0,11,50.0
4511,바지,트레이닝/조거 팬츠,면트윌 카고 테이퍼드 팬츠 블랙(UP123CPT13),UP123CPT13_BLK0,0,0,0,,"('~18세', 0)",500.0,21,129000.0,0,4.0,,0,
4512,바지,코튼 팬츠,턱테이퍼드 팬츠 울블렌드 Navy Check,GMP-21F057,0,0,2,0.0,"('40세~', 0)",1600.0,83,70900.0,45,4.0,4.7,19,50.0
4513,바지,데님 팬츠,워싱데님 와이드 파라슈트 팬츠_Washed Black,m1037_2312127,1,0,2,0.0,"('19~23세', 0)",4400.0,2135,45900.0,27,5.0,4.8,149,650.0
4514,바지,코튼 팬츠,코튼 실루엣 팬츠 베이지,B21AMP02BE,0,0,0,0.0,"('24~28세', 0)",7500.0,5171,111600.0,10,4.0,4.9,1217,1000.0
4515,바지,숏 팬츠,[Woman]버뮤다 와이드 밴딩 팬츠_Light Beige,m1037_815297,0,0,1,1.0,"('29~33세', 0)",550.0,358,17900.0,67,5.0,4.7,15,50.0
4516,바지,슈트 팬츠/슬랙스,SEMI-WIDE CHINO SLACKS BLACK_UDPA3C201BK,UDPA3C201BK,0,0,1,,"('24~28세', 0)",700.0,192,76300.0,30,5.0,5.0,5,
4517,바지,트레이닝/조거 팬츠,더블 라인 플랩 카고 스웻 팬츠 [블랙],ALSPT3304BK,0,0,2,0.0,"('19~23세', 0)",1600.0,1801,78300.0,10,4.0,4.9,74,200.0
