,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy,score,buy_age1,buy_age2
3686,아우터,겨울 싱글 코트,Max Down Reversible Padding Coat,GBWMJPV201,0,0,0,0.0,"('29~33세', 0)",2100.0,502,79600.0,60,5.0,4.8,46,50.0,0.96875,4,0
3687,아우터,카디건,여성) 케이블 니트 집업_RAE4EC2001DBL,RAE4EC2001DBL,0,0,1,1.0,"('24~28세', 0)",550.0,628,53940.0,40,6.0,4.7,12,50.0,0.9090909090909092,3,0
3688,아우터,레더/라이더스 재킷,네추럴 필링 풀업 가죽 자켓 (블랙),CXD2JP11K-BLK,0,0,2,0.0,"('24~28세', 0)",2300.0,1625,436500.0,10,5.0,4.9,97,150.0,0.9736842105263158,3,0
3689,아우터,무스탕/퍼,버클 크롭 무스탕 자켓_블랙,22WT_JK001,0,0,1,1.0,"('40세~', 0)",2200.0,1281,241200.0,10,5.0,4.8,13,50.0,0.8333333333333334,6,0
3690,아우터,후드 집업,바라클라바 스웻 후드 집업 (블랙),CLACO-HOODIE3,0,0,0,0.0,"('24~28세', 0)",950.0,378,65000.0,32,5.0,4.7,19,50.0,1.0,3,0
3691,아우터,카디건,NEW GRANDMA CARDIGAN_LIGHT GREY,AM23FWW03CDLIGHTGREY,0,0,1,1.0,"('24~28세', 0)",950.0,457,174300.0,30,4.0,4.2,11,50.0,0.55,3,0
3692,아우터,스포츠/용품,방풍 블록 윈드브레이커 - 블랙,N1N1111BKU1,0,0,0,0.0,"('24~28세', 0)",550.0,145,79500.0,0,6.0,4.7,11,50.0,0.9375,3,0
3693,아우터,아노락 재킷,루즈핏  나일론  아노락 [차콜],154,1,0,0,0.0,"('19~23세', 0)",2600.0,1455,39900.0,32,5.0,4.8,66,350.0,1.0,2,0
3694,아우터,겨울 기타 코트,CASUAL WOOL HALF DUFFLE COAT MELANGE,ADLV-22FW-CTCWHD-MLG,0,0,1,1.0,"('19~23세', 0)",1300.0,419,125550.0,55,5.0,4.8,28,50.0,0.9791666666666666,2,0
3695,아우터,레더/라이더스 재킷,엠보 바이크 레더 자켓 BLACK,IM2C4JK11BK,1,0,0,0.0,"('24~28세', 0)",2000.0,522,265000.0,30,5.0,4.9,38,50.0,0.9838709677419356,3,0
3696,아우터,트레이닝 재킷,BA X KAPPA FLEECE TOP BLACK,883225,0,0,2,1.0,"('~18세', 0)",350.0,462,65400.0,40,5.0,5.0,17,50.0,1.0,1,0
3697,아우터,겨울 기타 코트,맥시 패디드 더플 코트,M232JP4BK,0,0,0,0.0,"('24~28세', 0)",7800.0,396,328000.0,0,6.0,5.0,5,50.0,1.0,3,0
3698,아우터,스포츠/용품,슬림핏 크롭 집업자켓 소울네이비,XJ0114FSoulnavy,0,0,1,1.0,"('24~28세', 0)",1300.0,176,46400.0,14,5.0,5.0,7,50.0,1.0,3,0
3699,아우터,나일론/코치 재킷,하스 퀼팅 라이너 자켓 [STRIPE_VER],DFJK2307BK,1,0,0,0.0,"('24~28세', 0)",550.0,633,79600.0,60,6.0,4.9,39,50.0,0.92,3,0
3700,아우터,슈트/블레이저 재킷,TWEED JACKET MIX BEIGE,22SS LMMM JK01,0,0,0,0.0,"('29~33세', 0)",950.0,972,177600.0,5,5.0,4.9,56,100.0,1.0,4,0
3701,아우터,베스트,머플러 복서 후디 집업 / 블랙,22SS-02-OT04BK,0,0,1,1.0,"('19~23세', 0)",1700.0,3679,89000.0,0,20.0,4.9,114,300.0,0.9659090909090908,2,0
3702,아우터,스포츠/용품,남성 안톤 푸퍼 다운 점퍼 OMDML4351-199,OMDML4351-199,0,0,0,0.0,"('19~23세', 0)",3000.0,212,95600.0,60,5.0,5.0,6,50.0,1.0,2,0
3703,아우터,후드 집업,래빗 후드 집업 (화이트),2021074901831,0,0,1,1.0,"('19~23세', 0)",950.0,805,98400.0,20,6.0,4.8,34,100.0,0.9791666666666666,2,0
3704,아우터,숏패딩/숏헤비 아우터,하이넥 아웃포켓 구스 다운 [라이트그레이],TMPD012140LGR,0,0,0,0.0,"('40세~', 0)",3700.0,540,59000.0,75,5.0,4.7,44,50.0,1.0,6,0
3705,아우터,롱패딩/롱헤비 아우터,여성 퀼팅 립스탑 라이닝 W QUILTED RIPSTOP LINIG,WO136QJJPZ07IV,0,0,1,1.0,"('40세~', 0)",3000.0,512,59000.0,63,5.0,4.8,8,50.0,1.0,6,0
3706,아우터,스타디움 재킷,남성 새틴 테디 재킷 - 블랙 / KM02233WQ0052P198,KM02233WQ0052P198SS23,0,0,0,0.0,"('29~33세', 0)",1500.0,487,397000.0,42,4.0,4.9,19,50.0,1.0,4,0
3707,아우터,후드 집업,남성 클래식 버니 3 집업 후드 - 차콜 멜란지 / M32MS600210,M32MS600210FW23,0,0,0,0.0,"('40세~', 0)",2200.0,175,373000.0,41,4.0,5.0,13,50.0,1.0,6,0
3708,아우터,베스트,케이블 니트 코튼 V넥 스웨터 베스트 - 화이트,WMPOSWENC020681-100,0,0,1,1.0,"('29~33세', 0)",1800.0,2024,199000.0,0,4.0,4.9,64,150.0,0.9594594594594594,4,0
3709,아우터,숏패딩/숏헤비 아우터,MOLDY DYED PUFFER JACKET BLACK,FDRWCUA101M,0,0,2,0.0,"('24~28세', 0)",3400.0,634,296100.0,10,4.0,4.8,18,50.0,0.9166666666666666,3,0
3710,아우터,숏패딩/숏헤비 아우터,072903 경량 바머 자켓,5000402643,0,0,0,0.0,"('24~28세', 0)",650.0,188,58800.0,63,4.0,4.7,7,50.0,1.0,3,0
3711,아우터,숏패딩/숏헤비 아우터,072903 경량 바머 자켓,5000402643,0,0,0,0.0,"('24~28세', 0)",650.0,188,58800.0,63,5.0,4.7,7,50.0,1.0,3,0
3712,아우터,무스탕/퍼,Teddy Bear Fur Coat_ Black,SDY-22HD-OT02-BK,0,0,1,1.0,"('24~28세', 0)",1500.0,1732,268000.0,0,5.0,4.8,12,50.0,1.0,3,0
3713,아우터,숏패딩/숏헤비 아우터,[내피&카라 분리형] 4-WAY 유틸리티 패디드 점퍼 블랙,YK23FWJK01-4,0,0,1,1.0,"('19~23세', 0)",2600.0,1238,111300.0,30,6.0,4.9,13,50.0,1.0,2,0
3714,아우터,카디건,여성 로고 그래픽 가디건 - 멀티 / K1794999,K1794999FW22,0,0,1,1.0,"('40세~', 0)",2300.0,1254,313000.0,27,6.0,4.7,20,100.0,1.0,6,0
3715,아우터,숏패딩/숏헤비 아우터,하이넥 헤비 덕다운 숏패딩 라이트그레이,HD23FWJK01,0,0,1,1.0,"('19~23세', 0)",2500.0,643,125400.0,40,6.0,5.0,5,50.0,1.0,2,0
3716,아우터,블루종/MA-1,MA-1 나일론 플라이트 자켓 다크 올리브,dg22MA-1,1,0,0,0.0,"('29~33세', 0)",2800.0,388,483000.0,0,5.0,4.9,22,50.0,1.0,4,0
3717,아우터,패딩 베스트,OG DUCK DOWN VEST black,0LM23FVT101BLK,1,0,2,0.0,"('40세~', 0)",3700.0,2204,99500.0,50,5.0,4.9,71,250.0,1.0,6,0
3718,아우터,스포츠/용품,[EDELWEISS] 남여공용 오버핏 초경량 숏 다운 점퍼 4컬러 JHUCW24106,JHUCW24106,0,0,0,0.0,"('29~33세', '34~39세')",12000.0,560,311350.0,35,5.0,4.8,40,100.0,1.0,4,0
3719,아우터,무스탕/퍼,남성) 무스탕 재킷_MSD4KG1901,MSD4KG1901,0,0,0,0.0,"('19~23세', 0)",1600.0,160,129900.0,50,6.0,5.0,2,50.0,1.0,2,0
3720,아우터,슈트/블레이저 재킷,헤링본 오버핏 셋업 자켓 BLACK,TMJAX23248BKX,0,0,0,0.0,"('24~28세', 0)",1100.0,186,139000.0,0,5.0,5.0,16,50.0,1.0,3,0
3721,아우터,숏패딩/숏헤비 아우터,Main Character Varsity Jacket,111001-012,0,0,0,0.0,"('19~23세', 0)",1000.0,750,269000.0,0,5.0,5.0,17,50.0,1.0,2,0
3722,아우터,플리스/뽀글이,[23FW clove] Sherpa Snap Pullover_Women (Melange Grey),CLMTDD008MG,0,0,1,1.0,"('40세~', 0)",2400.0,263,158000.0,0,6.0,4.6,8,50.0,1.0,6,0
3723,아우터,스포츠/용품,모던 라이프 히트 에어볼 롱패딩 자켓 베이지,5001478967,0,0,0,0.0,"('40세~', 0)",4600.0,519,99000.0,45,5.0,4.6,48,50.0,0.925925925925926,6,0
3724,아우터,겨울 기타 코트,그린프린트 체크 후드 코트 (PDHAX7020),PDHAX7020,0,0,0,0.0,"('40세~', 0)",2100.0,184,79900.0,87,5.0,5.0,11,50.0,1.0,6,0
3725,아우터,카디건,울 터크 후드 풀집업 니트 [베이지],TMKC532330BG,0,0,0,0.0,"('24~28세', 0)",1700.0,222,158700.0,5,5.0,5.0,12,50.0,0.8888888888888888,3,0
3726,아우터,숏패딩/숏헤비 아우터,립스탑 후디드 푸퍼 점퍼_RAD5JJ1107BK,RAD5JJ1107BK,0,0,0,1.0,"('40세~', 0)",2700.0,339,119400.0,40,6.0,5.0,4,50.0,1.0,6,0
3727,아우터,숏패딩/숏헤비 아우터,라이트 웨이트 다운 자켓 (딥 오션),GW2RWBC3PD001DO,0,0,0,0.0,"('24~28세', 0)",3200.0,317,298000.0,0,6.0,4.9,48,50.0,0.9761904761904762,3,0
3728,아우터,나일론/코치 재킷,로키재킷 OG 차콜,1,0,1,2,0.0,"('24~28세', '29~33세')",1300.0,352,48300.0,30,5.0,4.8,85,100.0,1.0,3,0
3729,아우터,패딩 베스트,[디벨롭.ver] 미니멀  덕다운  패딩 베스트_블랙,5001468099,0,0,0,0.0,"('19~23세', 0)",3700.0,2578,85000.0,35,5.0,4.8,571,700.0,0.9821428571428572,2,0
3730,아우터,트러커 재킷,데님 아이비 자켓 (T12D6WOT040MT11BI),T12D6WOT040MT11BI,0,0,0,0.0,"('24~28세', 0)",650.0,536,339000.0,0,5.0,4.9,60,100.0,1.0,3,0
3731,아우터,스타디움 재킷,네이비 오버핏 울 비건레더 패디드 윈터 바시티 (TNJU3F110N2),TNJU3F110N2,0,0,0,0.0,"('29~33세', 0)",2800.0,528,201750.0,25,5.0,4.9,42,100.0,0.9821428571428572,4,0
3732,아우터,플리스/뽀글이,0 2  펑크 베어 플리스 자켓 - 블랙,fw25,0,0,1,1.0,"('24~28세', 0)",1000.0,884,209250.0,25,5.0,4.6,9,50.0,0.9444444444444444,3,0
3733,아우터,플리스/뽀글이,후리스 자켓,JF71212,0,0,2,1.0,"('40세~', 0)",3900.0,373,89000.0,57,5.0,4.9,21,50.0,1.0,6,0
3734,아우터,숏패딩/숏헤비 아우터,DETACHABLE HOODED PUFFER DOWN JACKET-BLACK,G3WDJ101#BK,0,0,0,0.0,"('40세~', 0)",4200.0,428,223200.0,20,5.0,4.9,36,50.0,0.96,6,0
3735,아우터,카디건,스프레드 스타 니트 집업 (블랙),U23-OUT05-BK,1,0,2,1.0,"('19~23세', 0)",1600.0,1696,79200.0,10,6.0,4.9,29,100.0,1.0,2,0
3736,아우터,기타 아우터,모디세이 자켓 U_LC2347200,5000607225,0,0,0,1.0,"('24~28세', 0)",4500.0,306,290000.0,0,5.0,5.0,21,50.0,0.9666666666666668,3,0
3737,아우터,베스트,우먼즈 라이트웨이트 테일러드 베스트 [라이트 베이지],MWCJK306-LB,0,1,1,1.0,"('40세~', 0)",1100.0,1266,59900.0,0,4.0,4.7,66,100.0,0.9642857142857144,6,0
3738,아우터,무스탕/퍼,REFLECTIVE LINE FUR JACKET - RED,RSCBCFUT06RD,0,0,0,1.0,"('24~28세', 0)",2900.0,478,329000.0,0,5.0,4.6,5,50.0,1.0,3,0
3739,아우터,기타 아우터,FLOWER QUILTED VELVET JACKET,AM22FWW06JK,0,0,1,1.0,"('29~33세', 0)",1300.0,465,164500.0,50,4.0,4.9,16,50.0,1.0,4,0
3740,아우터,후드 집업,980G 피그먼트 컷 후디 집업-오크 브라운-,SVM-23FW-033,0,0,0,0.0,"(0, 0)",3100.0,1062,75000.0,40,5.0,4.9,79,200.0,1.0,0,0
3741,아우터,패딩 베스트,MOUNTAIN DOWN VEST _ BLACK,FZW2023FWOT003,0,0,2,0.0,"('24~28세', 0)",2400.0,299,117600.0,30,5.0,4.9,17,50.0,0.9545454545454546,3,0
3742,아우터,스포츠/용품,익스플로어 몬스터 패딩 점퍼,LJF0UDO101,0,0,0,0.0,"('40세~', 0)",3000.0,239,130000.0,50,5.0,4.8,5,50.0,1.0,6,0
3743,아우터,숏패딩/숏헤비 아우터,그레이지 벌룬핏 구스다운 점퍼 (TNJU3F203I2),TNJU3F203I2,0,0,0,0.0,"('24~28세', 0)",2500.0,181,207200.0,20,5.0,5.0,15,50.0,1.0,3,0
3744,아우터,무스탕/퍼,Pebble Shearling Jacket(BLACK),MB23F4JPU01BK,1,0,2,1.0,"('24~28세', 0)",2200.0,260,168000.0,40,5.0,5.0,15,50.0,0.9615384615384616,3,0
3745,아우터,후드 집업,투 웨이 사이드 후드 집업 [크림],MW022,0,0,1,1.0,"('19~23세', 0)",2500.0,1398,70400.0,20,5.0,4.9,26,100.0,0.9204545454545454,2,0
3746,아우터,겨울 싱글 코트,마스 울 히든버튼 뒤트임 롱 코트 블랙 MARS10BK,MARS10BK,0,0,1,1.0,"('24~28세', 0)",1800.0,1038,159000.0,50,5.0,4.9,26,50.0,1.0,3,0
3747,아우터,숏패딩/숏헤비 아우터,하이글로시 프리미엄 다운 숏푸퍼 블랙,TH2304DP04BK,1,0,2,0.0,"('19~23세', 0)",1900.0,2235,143400.0,40,5.0,4.7,90,100.0,0.9428571428571428,2,0
3748,아우터,겨울 기타 코트,handmade half hood coat-camel,H.하프후드CT-cm,0,0,1,1.0,"('34~39세', 0)",3400.0,395,298000.0,0,27.0,5.0,6,50.0,1.0,5,0
3749,아우터,트러커 재킷,문라이즈 데님 트러커 재킷_블랙,5003037210,1,0,2,0.0,"('24~28세', 0)",2300.0,5330,91200.0,20,5.0,4.8,597,1500.0,0.9642857142857144,3,0
3750,아우터,숏패딩/숏헤비 아우터,SHORT PUFFER JACKET (KHAKI),JUOT005-KH,0,0,0,0.0,"('24~28세', 0)",3100.0,259,228650.0,15,5.0,4.7,7,50.0,1.0,3,0
3751,아우터,스포츠/용품,23FW 헤비 웰론 패딩 와이드 카라 언발란스 오프닝 스노우 화이트 베스트,DO6232VT71-2,0,0,1,1.0,"('34~39세', '40세~')",2100.0,266,80000.0,54,7.0,4.7,6,50.0,1.0,5,0
3752,아우터,슈트/블레이저 재킷,캔터베리106 레귤러 셋업 수트 (6 COLORS),TCFSJ04R1,0,0,0,0.0,"('29~33세', 0)",2300.0,527,199000.0,41,5.0,4.8,48,250.0,0.8947368421052632,4,0
3753,아우터,블루종/MA-1,범피 울 히든 블루종 자켓 (미드 그레이),Wool Bumpy  Blouson Jacket (Mid Grey),0,0,0,0.0,"('24~28세', 0)",2700.0,1505,199800.0,10,5.0,4.8,171,250.0,1.0,3,0
3754,아우터,카디건,NORDIC PATTERN CARDIGAN BROWN_FP1KT02U,FP1KT02U,1,0,2,0.0,"('34~39세', 0)",1600.0,463,64500.0,50,6.0,4.9,28,50.0,0.9722222222222222,5,0
3755,아우터,플리스/뽀글이,CAT FLEECE JACKET - BLACK,JK08,1,0,2,0.0,"('24~28세', 0)",2800.0,2899,119400.0,40,4.0,4.8,84,200.0,0.9125,3,0
3756,아우터,트러커 재킷,아이언 데님 바이커 자켓 (블랙),Iron Denim Biker Jacket (Black),0,0,0,0.0,"('24~28세', 0)",900.0,905,167400.0,10,4.0,5.0,28,50.0,1.0,3,0
3757,아우터,숏패딩/숏헤비 아우터,숏 미니멀 덕다운 패딩 블랙,3001,0,1,0,0.0,"('29~33세', 0)",3700.0,2024,268200.0,10,6.0,4.8,87,100.0,0.988095238095238,4,0
3758,아우터,패딩 베스트,[YOUTH]리버시블코듀로이베스트 - 2color MWVT7150,MWVT7150,0,0,0,0.0,"('29~33세', 0)",1900.0,266,68900.0,30,4.0,4.8,28,50.0,1.0,4,0
3759,아우터,카디건,워셔블 헤비 앙고라 라이크 [가디건] 니트,5003674515,0,0,0,0.0,"('34~39세', 0)",400.0,135,33900.0,64,4.0,5.0,12,50.0,1.0,5,0
3760,아우터,기타 아우터,하이넥 크롭 스트링 야상 오버사이즈 자켓 점퍼,2212SS,1,0,1,1.0,"('19~23세', 0)",3700.0,2855,34200.0,40,5.0,4.4,47,100.0,0.9666666666666668,2,0
3761,아우터,롱패딩/롱헤비 아우터,롱기장 구스다운 점퍼WD-W811,PS3WD23W811,0,0,1,1.0,"('40세~', 0)",3900.0,215,321300.0,30,4.0,5.0,8,50.0,1.0,6,0
3762,아우터,겨울 더블 코트,캐시미어 패디드 더블 코트 (블랙),CGO13D0M7,0,0,0,0.0,"('29~33세', 0)",2500.0,120,340000.0,56,4.0,5.0,2,50.0,1.0,4,0
3763,아우터,카디건,캐시미어 소프트 니트 버튼 카라 가디건 [오트밀],S00826,1,0,0,0.0,"('29~33세', 0)",1000.0,554,57400.0,34,4.0,4.9,33,100.0,1.0,4,0
3764,아우터,카디건,Annette Superfine Wool Heavy Rib Knit Cardigan Tarmac,S231KN424UTM,1,0,0,0.0,"('24~28세', 0)",1200.0,147,298000.0,0,5.0,4.8,13,50.0,1.0,3,0
3765,아우터,스타디움 재킷,테드 헤리티지 울 바시티 자켓 블랙,L3AO0009BB,1,0,2,0.0,"('24~28세', 0)",3100.0,2094,223200.0,10,4.0,4.9,286,450.0,0.9473684210526316,3,0
3766,아우터,스포츠/용품,액티브 하프 집업 자켓 2 color,HD22FJK70C01,0,0,0,0.0,"('24~28세', 0)",1700.0,684,65600.0,20,5.0,4.9,124,400.0,1.0,3,0
3767,아우터,겨울 싱글 코트,울 발마칸 코트 BLACK,TMCAX21501BKX,0,0,0,0.0,"('24~28세', 0)",4200.0,808,223200.0,20,4.0,4.8,133,200.0,0.9634146341463414,3,0
3768,아우터,후드 집업,에어울 2-WAY 후드 집업 - 4 COLOR,SBCAWLKN170,0,0,2,0.0,"('24~28세', 0)",10000.0,1074,49900.0,50,5.0,4.8,72,200.0,0.9871794871794872,3,0
3769,아우터,패딩 베스트,IRO177 유니섹스 퀄팅 패딩 베스트 브라운,IRO177-BROWN,1,0,2,0.0,"('19~23세', 0)",4000.0,1612,53200.0,60,4.0,4.8,157,200.0,0.9883720930232558,2,0
3770,아우터,후드 집업,남성 립스톱 메쉬 4 바 후드 집업 재킷 - 네이비 / MJT309A07863415,MJT309A07863415SS22,0,0,0,0.0,"('29~33세', 0)",1800.0,264,879000.0,58,4.0,3.5,2,50.0,0.5,4,0
3771,아우터,겨울 싱글 코트,오버사이즈 체스터 필드 코트 차콜,003 ch,0,0,0,0.0,"('24~28세', '29~33세')",3000.0,391,339000.0,0,5.0,4.5,13,50.0,0.9375,3,0
3772,아우터,베스트,필립 니트 베스트(3 colors),PHILIPKNIT_VE,0,0,1,1.0,"('40세~', 0)",1200.0,864,49000.0,50,3.0,4.7,21,50.0,0.9473684210526316,6,0
3773,아우터,겨울 기타 코트,22FW 울 오픈카라 하프코트 [블랙],TMCT542240BK,0,0,0,0.0,"('29~33세', 0)",2000.0,376,186000.0,50,5.0,4.8,38,50.0,1.0,4,0
3774,아우터,겨울 더블 코트,스티치드 롱 코트 [블랙],S00233,1,0,0,0.0,"('24~28세', 0)",4900.0,1332,236500.0,41,4.0,4.9,142,150.0,1.0,3,0
3775,아우터,카디건,마크 가디건 블랙,22SSCD-BK,0,0,1,1.0,"('19~23세', 0)",2500.0,8030,59800.0,33,5.0,4.7,371,400.0,0.9659090909090908,2,0
3776,아우터,패딩 베스트,DETACHABLE HOODED PUFFER PADDING VEST-LIGHT BEIGE,G3WVE102LBG,0,0,0,0.0,"('40세~', 0)",1500.0,116,159200.0,20,4.0,5.0,6,50.0,1.0,6,0
3777,아우터,무스탕/퍼,시어링 크롭 무스탕 자켓 [BROWN SUEDE],DFWMJK3302BRSD,0,0,1,1.0,"('19~23세', 0)",8000.0,3874,156750.0,25,5.0,4.8,104,300.0,0.975609756097561,2,0
3778,아우터,롱패딩/롱헤비 아우터,[유러피안 덕 다운]프로텍트쉘™ 팀 스포츠 롱 다운 자켓 [블랙],M34001AJDN0BLK,0,1,0,0.0,"('40세~', 0)",4000.0,235,139930.0,30,4.0,5.0,17,50.0,0.9615384615384616,6,0
3779,아우터,겨울 더블 코트,HANDMADE SAILOR CROP COAT - NAVY,RF1RWBD3CT002,0,0,1,1.0,"('24~28세', 0)",2700.0,953,226800.0,10,5.0,5.0,3,50.0,1.0,3,0
3780,아우터,플리스/뽀글이,오버 핏 아웃 포켓 쉐르파 플리스 재킷 [블랙],MABUJ712-BK,0,1,0,0.0,"('40세~', 0)",2100.0,394,49890.0,50,3.0,5.0,14,50.0,1.0,6,0
3781,아우터,겨울 싱글 코트,HANDMADE) Cashmere Set-up Long Coat [Black],TMB234CT401_70,1,0,1,1.0,"('24~28세', 0)",2800.0,446,398650.0,15,4.0,5.0,2,50.0,1.0,3,0
3782,아우터,후드 집업,129 로고 패치 피그먼트 후드 집업 딥 그레이,23FWOUT01DG,0,0,2,1.0,"('19~23세', 0)",1900.0,1954,78000.0,39,12.0,4.4,13,50.0,0.9090909090909092,2,0
3783,아우터,스포츠/용품,우먼스 액티브 크롭 자켓 2 color,HD22FJK70W01,0,0,1,1.0,"('24~28세', 0)",1100.0,1166,55200.0,20,5.0,4.9,92,200.0,0.9625,3,0
3784,아우터,겨울 싱글 코트,프리미엄 퓨어 울 발마칸 코트 코코아베이지,P00000ZD,0,0,0,0.0,"('29~33세', 0)",2800.0,351,198000.0,46,4.0,4.9,17,50.0,0.95,4,0
3785,아우터,숏패딩/숏헤비 아우터,C BASIC PUFFER JACKET_BLACK,CU2379DW001MBB,0,0,1,1.0,"('19~23세', 0)",2600.0,823,155400.0,40,4.0,4.5,6,50.0,1.0,2,0
3786,아우터,레더/라이더스 재킷,Munc Biker Jacket (Coated Green),O23SSMJ02GN-A1,0,0,0,0.0,"('24~28세', 0)",1600.0,558,174300.0,30,4.0,5.0,26,100.0,1.0,3,0
3787,아우터,겨울 더블 코트,캐시미어 더블 브레스티드 코트 (블랙),N22WCT08-BK,0,0,1,1.0,"('24~28세', 0)",2200.0,1156,318750.0,25,5.0,4.9,10,50.0,0.8888888888888888,3,0
3788,아우터,후드 집업,G CLASSIC WASHED CROP ZIP UP (GRAY),GY23CLBZU001GR,0,0,1,1.0,"('24~28세', 0)",10000.0,1945,142400.0,20,5.0,4.9,40,150.0,0.8846153846153846,3,0
3789,아우터,레더/라이더스 재킷,Racer raglan jacket [black-green],009_TIP,1,0,2,0.0,"('24~28세', 0)",2600.0,4190,189000.0,0,4.0,5.0,205,550.0,0.9230769230769232,3,0
3790,아우터,겨울 기타 코트,여성 시그니처 울 캐시미어 코트 - 카멜 / 211110717835,211110717835FW22,0,0,1,1.0,"('40세~', 0)",2200.0,803,1240000.0,0,4.0,4.9,22,50.0,0.9761904761904762,6,0
3791,아우터,레더/라이더스 재킷,Lambskin leather trucker jacket,SB23MRD010101,1,0,0,0.0,"('29~33세', 0)",1500.0,856,240000.0,25,4.0,4.7,37,50.0,0.9347826086956522,4,0
3792,아우터,무스탕/퍼,LTG7 FUR JACKET(BEIGE),4365292,0,0,1,1.0,"('29~33세', 0)",2300.0,1090,210800.0,15,4.0,4.5,20,50.0,1.0,4,0
3793,아우터,숏패딩/숏헤비 아우터,여성 베이 발열 덕다운 점퍼 OWDMM8101-199,OWDMM8101-199,0,1,1,1.0,"('19~23세', 0)",7200.0,1540,139300.0,30,4.0,4.8,61,200.0,0.9705882352941176,2,0
3794,아우터,나일론/코치 재킷,Work Jacket Nylon Taslan Oxford Cloth Resilient Finish (Black),PCD1MCK301BK,1,0,2,0.0,"('29~33세', 0)",1500.0,236,269000.0,0,3.0,5.0,38,50.0,1.0,4,0
3795,아우터,카디건,빌리지 인타르시아 가디건 atb1006m(BROWN),A23FWTBM1006_BR,0,0,0,0.0,"('40세~', 0)",2700.0,211,188300.0,30,4.0,5.0,2,50.0,0.5,6,0
3796,아우터,겨울 기타 코트,22WT MORGAN COAT (모건 코트) (2 colors),22WT_MORGAN_COAT,1,0,1,1.0,"('24~28세', 0)",4900.0,1876,318400.0,20,3.0,5.0,30,50.0,1.0,3,0
3797,아우터,블루종/MA-1,리버서블 항공점퍼 네이비/브릭,AP121042,0,0,0,0.0,"('40세~', 0)",1100.0,467,69900.0,72,5.0,5.0,15,50.0,1.0,6,0
3798,아우터,트러커 재킷,가먼트 다이드 워크 자켓 LIGHT BEIGE,IM2C4JK23BE,1,0,0,0.0,"('24~28세', 0)",1900.0,294,150000.0,20,4.0,4.8,6,50.0,1.0,3,0
3799,아우터,숏패딩/숏헤비 아우터,체스트 라인 울 재킷_네이비,5005795955,1,0,0,0.0,"('24~28세', 0)",3600.0,498,143200.0,20,4.0,4.8,14,50.0,1.0,3,0
3800,아우터,슈트/블레이저 재킷,23AW Scape 3Button Jacket (Shetland-Check),AODFJK303CK,0,0,0,0.0,"('29~33세', 0)",1300.0,153,293250.0,15,4.0,4.9,11,50.0,1.0,4,0
3801,아우터,아노락 재킷,[SET] 스테디 라이트 아노락 3P 셋업 블랙,10-27,0,0,2,0.0,"('24~28세', 0)",1700.0,7274,67900.0,43,4.0,4.8,814,1400.0,1.0,3,0
3802,아우터,겨울 싱글 코트,타르트 코트_베이지,tart ct_be,0,0,1,1.0,"('24~28세', 0)",2600.0,1612,266000.0,5,4.0,4.8,17,50.0,1.0,3,0
3803,아우터,사파리/헌팅 재킷,체스터 헌팅 블루종 자켓 카키,L3AD0003BB,0,0,0,0.0,"('24~28세', 0)",5400.0,1405,232200.0,10,4.0,4.9,256,400.0,1.0,3,0
3804,아우터,베스트,부클레 아가일 스트링 니트 베스트_Khaki,m1037_685405,0,0,2,0.0,"('19~23세', '24~28세')",4100.0,615,24800.0,67,5.0,4.9,18,50.0,0.96875,2,0
3805,아우터,무스탕/퍼,[Mmlg] SHEARING JACKET (BROWN),MMLGBC2J021,1,0,0,1.0,"('29~33세', 0)",3400.0,407,209000.0,0,4.0,4.8,6,50.0,0.9166666666666666,4,0
3806,아우터,나일론/코치 재킷,코마티 소프트쉘 자켓 BLACK,IM2C4JP43BK,1,0,0,0.0,"('24~28세', '29~33세')",1300.0,243,219000.0,10,4.0,4.5,12,50.0,1.0,3,0
3807,아우터,겨울 싱글 코트,울 블렌드 더블 롱 코트_AEC4CB1103PBE,AEC4CB1103PBE,0,0,0,0.0,"('29~33세', 0)",950.0,232,89000.0,85,5.0,4.5,6,50.0,0.8333333333333334,4,0
3808,아우터,숏패딩/숏헤비 아우터,high neck duck-down padding (cream),304331935,0,0,1,1.0,"('40세~', 0)",3600.0,609,181000.0,50,17.0,4.2,6,50.0,1.0,6,0
3809,아우터,숏패딩/숏헤비 아우터,COLOR BLOCK POCKET PARKA_GREEN,20RCFWOPDU005GN,1,0,0,0.0,"('40세~', 0)",11000.0,820,66150.0,65,5.0,4.9,38,100.0,0.9814814814814816,6,0
3810,아우터,후드 집업,SINK INTO DEATH HOOD ZIPUP_WH,23SSTP16WH,1,0,2,1.0,"('19~23세', 0)",1300.0,1682,87200.0,20,4.0,4.8,24,100.0,0.9285714285714286,2,0
3811,아우터,후드 집업,MILLION LOVE RABBIT 크롭 후드집업,BLACK,0,0,1,1.0,"('19~23세', 0)",1700.0,2599,38900.0,14,4.0,4.9,15,100.0,0.98015873015873,2,0
3812,아우터,스포츠/용품,에어로무브™ 팀 스포츠 아노락 [블랙],M33001AJZ81BLK,0,1,0,0.0,"('24~28세', 0)",1800.0,256,87900.0,0,4.0,5.0,22,50.0,1.0,3,0
